Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Metafield: custom.allowed_countries [list.single_line_text_field],Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Header (product.metafields.custom.header),Bedding size (product.metafields.shopify.bedding-size),Care instructions (product.metafields.shopify.care-instructions),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Warmth level (product.metafields.shopify.warmth-level),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Norway,Price / Norway,Compare At Price / Norway,Included / European Union,Price / European Union,Compare At Price / European Union,Included / United Kingdom,Price / United Kingdom,Compare At Price / United Kingdom,Included / United States,Price / United States,Compare At Price / United States,Status
european-white-goose-90-down-pillows-fill-power-625,,,,,,,,,King,,,Firm,,,,,PIL-625-KNG-FRM,"[""UK"",""EURO"",""NO"",""US""]",0.0,,0,deny,manual,625.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,5830.00,,,540.00,,,460.00,,,,,
luxury-egyptian-cotton-flat-bottom-sheets,Luxury Egyptian Cotton Flat Bottom Sheets,"<p>Made in Italy<br>100 % Egyptian long-staple cotton<br>Satin weave<br>Single thread/ply<br>300 thread count</p>
<p>What makes this bed linen so luxurious?<br>Our flat bottom sheets are woven in wonderfully soft and shiny satin. This 100% Egyptian cotton sateen is made of 300 thread count, which gives a superbly luxurious appeal and a silky soft feel against your skin. The thread count is carefully selected to complement the insulating and breathing capabilities of our down duvets and pillows.</p>
<p>Care of this product:<br>– Machine wash with warm water on a gentle cycle.<br>– Do not use bleach (bleaching may weaken fabric and cause yellowing).<br>– Do not use fabric softener.<br>– Wash dark colors separately.<br>– Tumble dry on low heat.<br>– Remove while still damp.<br>– Iron on “cotton” setting to regain luster and sheen.</p>",Norvegr,Home & Garden > Linens & Bedding > Bedding > Bed Sheets > Flat Sheets,Bed Linen,Bed Linen,true,Size,"180 x 290cm (71"" x 114"")",,,,,,,,LIN-SHT-180X290,,0.0,,0,deny,manual,151.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_4_luxury-bed-linen-sheets.jpg?v=1787918531,1,Luxury Egyptian cotton flat bottom sheets on bed,false,Luxury Egyptian Cotton Flat Sheets | 300 TC | Norvegr,"Italian-woven 300 thread count Egyptian cotton flat sheets. Satin weave, silky soft finish. Designed to complement Norvegr down bedding.",,,,,,,,,,,,kg,,,true,1410.00,,true,140.00,,true,120.00,,true,,,active
luxury-egyptian-cotton-flat-bottom-sheets,,,,,,,,,"240 x 290cm (95"" x 114"")",,,,,,,,LIN-SHT-240X290,,0.0,,0,deny,manual,179.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_28_linen.jpg?v=1787918531,2,Norvegr luxury Egyptian cotton bed linen,,,,,,,,,,,,,,,kg,,,,1670.00,,,160.00,,,140.00,,,,,
luxury-egyptian-cotton-flat-bottom-sheets,,,,,,,,,"270 x 290cm (106"" x 114"")",,,,,,,,LIN-SHT-270X290,,0.0,,0,deny,manual,203.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,1900.00,,,180.00,,,150.00,,,,,
luxury-egyptian-cotton-flat-bottom-sheets,,,,,,,,,"300 x 290 cm (118"" x 114"")",,,,,,,,LIN-SHT-300X290,,0.0,,0,deny,manual,217.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,2030.00,,,190.00,,,160.00,,,,,
luxury-travel-bedding-set-with-leather-holdall,Luxury Travel Bedding Set with Leather Holdall,"<p>Outer: calfhide leather holdall in black (powder coated black hardware), navy (nickel hardware) or tan (nickel hardware).</p>
<p>Inner: 100 % goose down duvet and pillow, covered with 400 thread count cotton sateen bed linen.</p>
<p>Duvet and duvet cover: 140 x 200 cm (55″ x 79″), pillow and pillowcase: 50 x 70 cm (20″ x 28″).</p>
<p>Our travel bedding set was inspired by a combination of the often seen travel pillow, plus several of our trusted customers saying that they missed the comforts of their Norvegr duvet and pillow while they were away from home.</p>
<p>What does the travel bedding set include?<br>Each set includes a single summer down duvet and medium fill pillow – both from our Classic Collection – as well as a super soft all white Egyptian cotton satin duvet cover and pillowcase, thread count 400.</p>
<p>Everything packs down tidily within a sleek holdall in supple leather, which is available in black, navy or tan.</p>
<p>What makes this travel bedding set so luxurious?<br>As always, the Norvegr signature manufacturing process is channel constructed duvets, combined with the best qualities of pure down, without feathers.</p>
<p>Using only the finest materials available, the result is an ultra light duvet that naturally regulates moisture and temperature.</p>
<p>The Travel Bedding Set was developed as an excellent travel companion. An elite travel essential for the jetsetter, camper or festival goer.</p>
<p>May we help you? Please click here to find out our contact information. We will then get back to you with our recommendations, according to the information that you give us.</p>
<p>Or, for bespoke or made-to-measure duvets, please do get in touch.</p>",Norvegr,Home & Garden > Linens & Bedding > Bedding > Bedding Sets,Travel Sets,Travel Sets,true,Colour,Black,,,,,,,,TRV-SET-BLK,,0.0,,0,deny,manual,2350.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_20_travel-sets-1024x765.jpg?v=1787918839,1,Luxury travel bedding set with goose down duvet and pillow,false,Luxury Travel Bedding Set | Leather Holdall | Norvegr,"Goose down travel bedding set in a calfhide leather holdall. Includes duvet, pillow and cotton sateen linen. Black, navy or tan.",,double,,black; brown; navy,leather; cotton; satin,,,,,,,kg,,,true,21910.00,,true,2030.00,,true,1730.00,,true,,,active
luxury-travel-bedding-set-with-leather-holdall,,,,,,,,,Navy,,,,,,,,TRV-SET-NVY,,0.0,,0,deny,manual,2350.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_45_travel-bedding.jpg?v=1787918840,2,Luxury travel bedding set with goose down duvet and pillow,,,,,,,,,,,,,,,kg,,,,21910.00,,,2030.00,,,1730.00,,,,,
luxury-travel-bedding-set-with-leather-holdall,,,,,,,,,Tan,,,,,,,,TRV-SET-TAN,,0.0,,0,deny,manual,2350.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_42_luxury-travel-bedding-leather-bag.jpg?v=1787918840,3,Luxury travel bedding set with goose down duvet and pillow,,,,,,,,,,,,,,,kg,,,,21910.00,,,2030.00,,,1730.00,,,,,
luxury-travel-bedding-set-with-leather-holdall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_39_luxury-travel-bedding.jpg?v=1787918840,4,Luxury travel bedding set with goose down duvet and pillow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
luxury-travel-bedding-set-with-leather-holdall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_34_travel-bedding-set-navy_1.jpg?v=1787918839,5,Navy leather travel bedding set by Norvegr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
luxury-travel-bedding-set-with-leather-holdall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_26_black-travel-bedding-luxury-768x1064.jpg?v=1787918840,6,Black leather travel bedding holdall by Norvegr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
masurian-white-goose-100-down-duvet-fill-power-915,"Masurian White Goose, 100% Down Duvet, Fill Power 915","<p>This is a non-commercially available quality that exceeds the fill power scale. However, a generous portion is secured each year.</p>
<p>Each down cluster is significantly larger than the peak commercially available qualities.</p>
<p>The density is extreme and the ability to trap air for insulation and breathability is as high as it gets for goose down.</p>
<p>The down has good cling, creating extra pockets of air in between the down clusters.</p>
<p>For those that prefer a lofty-looking duvet for aesthetic reasons, this collection can be chosen as Winter weight. It will work well all year round in air-conditioned bedrooms or bedrooms where the night-time temperatures are a few degrees colder than during the day. The Polar weight will be fine for particularly chilly air-conditioned bedrooms.</p>
<p>Available in Summer, All-year, Winter and Polar and therefore suitable for all climates and all possible personal preferences. Can also be tailor-made to suit individual preferences. Each duvet is made to order with a three week lead time.</p>",Norvegr,Home & Garden > Linens & Bedding > Bedding > Quilts & Comforters,Duvets,"Duvets, Premium Collection, Top Picks",true,Size,Single,,Weight,Summer,,,,,DVT-915-SNG-SUM,,0.0,,0,deny,manual,1420.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_24_premium-plus-down-duvets.jpg?v=1787911334,1,915 fill power masurian white goose down duvet collection hero image,false,Masurian Goose Down Duvet | Fill Power 915 | Norvegr,"Premium Plus 100% Masurian White Goose down duvet, fill power 915. Exceptional cluster size and insulation. All weights and sizes. Made to order.",,single; double; king; twin; queen; california-king; twin-xl,other,white,,lightweight-summer; medium-all-season; extra-warm; warm-winter,,,,,,kg,,,true,13240.00,,true,1230.00,,true,1050.00,,true,,,active
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Single,,,All Year,,,,,DVT-915-SNG-ALY,,0.0,,0,deny,manual,2070.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_26_Down_085_cropped-Premium-Plus-1024x736.jpg?v=1787911359,2,Close-up of down fill in 915 fill power Masurian White Goose down duvet,,,,,,,,,,,,,,,kg,,,,19300.00,,,1790.00,,,1530.00,,,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Single,,,Winter,,,,,DVT-915-SNG-WIN,,0.0,,0,deny,manual,2955.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_80_Duvet_Close_Up_197-Premium-Plus-scaled.jpg?v=1787911336,3,Close-up of down fill in 915 fill power Masurian White Goose down duvet,,,,,,,,,,,,,,,kg,,,,27550.00,,,2550.00,,,2180.00,,,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Single,,,Polar,,,,,DVT-915-SNG-POL,,0.0,,0,deny,manual,4440.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_39_Packaging_023-1.jpg?v=1787911335,4,Norvegr packaging for 915 fill power Masurian White Goose down duvet,,,,,,,,,,,,,,,kg,,,,41390.00,,,3830.00,,,3270.00,,,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Double,,,Summer,,,,,DVT-915-DBL-SUM,,0.0,,0,deny,manual,1855.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_82_Rolled_up_Duvet_091-copy-Premium-Plus-scaled.jpg?v=1787911335,5,Rolled 915 fill power Masurian White Goose down duvet showing channel construction,,,,,,,,,,,,,,,kg,,,,17300.00,,,1600.00,,,1370.00,,,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Double,,,All Year,,,,,DVT-915-DBL-ALY,,0.0,,0,deny,manual,2780.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_81_Rolled_Up_Duvet_018-1-Premium-Plus-scaled.jpg?v=1787911335,6,Rolled 915 fill power Masurian White Goose down duvet showing channel construction,,,,,,,,,,,,,,,kg,,,,25920.00,,,2400.00,,,2050.00,,,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Double,,,Winter,,,,,DVT-915-DBL-WIN,,0.0,,0,deny,manual,4035.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_83_Rolled_up_Duvet_106-copy-Premium-Plus-scaled.jpg?v=1787911335,7,Rolled 915 fill power Masurian White Goose down duvet showing channel construction,,,,,,,,,,,,,,,kg,,,,37620.00,,,3480.00,,,2970.00,,,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Double,,,Polar,,,,,DVT-915-DBL-POL,,0.0,,0,deny,manual,6190.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,57700.00,,,5340.00,,,4560.00,,,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Superking,,,Summer,,,,,DVT-915-SKG-SUM,,0.0,,0,deny,manual,2745.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,25590.00,,,2370.00,,,2020.00,,,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Superking,,,All Year,,,,,DVT-915-SKG-ALY,,0.0,,0,deny,manual,3960.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,36920.00,,,3420.00,,,2920.00,,,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Superking,,,Winter,,,,,DVT-915-SKG-WIN,,0.0,,0,deny,manual,5575.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,51970.00,,,4810.00,,,4110.00,,,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Superking,,,Polar,,,,,DVT-915-SKG-POL,,0.0,,0,deny,manual,8660.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,80730.00,,,7470.00,,,6380.00,,,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Superking Extra Long,,,Summer,,,,,DVT-915-SKX-SUM,,0.0,,0,deny,manual,3180.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,29650.00,,,2750.00,,,2340.00,,,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Superking Extra Long,,,All Year,,,,,DVT-915-SKX-ALY,,0.0,,0,deny,manual,4395.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,40970.00,,,3790.00,,,3240.00,,,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Superking Extra Long,,,Winter,,,,,DVT-915-SKX-WIN,,0.0,,0,deny,manual,6020.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,56120.00,,,5200.00,,,4430.00,,,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Superking Extra Long,,,Polar,,,,,DVT-915-SKX-POL,,0.0,,0,deny,manual,9420.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,87810.00,,,8130.00,,,6940.00,,,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Emperor,,,Summer,,,,,DVT-915-EMP-SUM,,0.0,,0,deny,manual,3650.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,34030.00,,,3150.00,,,2690.00,,,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Emperor,,,All Year,,,,,DVT-915-EMP-ALY,,0.0,,0,deny,manual,5030.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,46890.00,,,4340.00,,,3710.00,,,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Emperor,,,Winter,,,,,DVT-915-EMP-WIN,,0.0,,0,deny,manual,6875.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,64090.00,,,5930.00,,,5060.00,,,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Emperor,,,Polar,,,,,DVT-915-EMP-POL,,0.0,,0,deny,manual,10875.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,101370.00,,,9380.00,,,8010.00,,,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Alaskan King,,,Summer,,,,,DVT-915-ALK-SUM,,0.0,,0,deny,manual,5870.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,54720.00,,,5070.00,,,4320.00,,,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Alaskan King,,,All Year,,,,,DVT-915-ALK-ALY,,0.0,,0,deny,manual,8315.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,77510.00,,,7180.00,,,6120.00,,,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Alaskan King,,,Winter,,,,,DVT-915-ALK-WIN,,0.0,,0,deny,manual,11250.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,104870.00,,,9710.00,,,8280.00,,,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Alaskan King,,,Polar,,,,,DVT-915-ALK-POL,,0.0,,0,deny,manual,16625.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,154970.00,,,14340.00,,,12240.00,,,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Full,,,Summer,,,,,DVT-915-FUL-SUM,,0.0,,0,deny,manual,2410.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,22470.00,,,2080.00,,,1780.00,,,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Full,,,All Year,,,,,DVT-915-FUL-ALY,,0.0,,0,deny,manual,3370.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,31420.00,,,2910.00,,,2480.00,,,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Full,,,Winter,,,,,DVT-915-FUL-WIN,,0.0,,0,deny,manual,4785.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,44610.00,,,4130.00,,,3530.00,,,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Full,,,Polar,,,,,DVT-915-FUL-POL,,0.0,,0,deny,manual,8010.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,74670.00,,,6910.00,,,5900.00,,,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Twin,,,Summer,,,,,DVT-915-TWN-SUM,,0.0,,0,deny,manual,2055.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,19160.00,,,1780.00,,,1520.00,,,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Twin,,,All Year,,,,,DVT-915-TWN-ALY,,0.0,,0,deny,manual,2760.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,25730.00,,,2380.00,,,2040.00,,,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Twin,,,Winter,,,,,DVT-915-TWN-WIN,,0.0,,0,deny,manual,3720.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,34680.00,,,3210.00,,,2740.00,,,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Twin,,,Polar,,,,,DVT-915-TWN-POL,,0.0,,0,deny,manual,5180.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,48290.00,,,4470.00,,,3820.00,,,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Queen,,,Summer,,,,,DVT-915-QUN-SUM,,0.0,,0,deny,manual,2890.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,26940.00,,,2500.00,,,2130.00,,,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Queen,,,All Year,,,,,DVT-915-QUN-ALY,,0.0,,0,deny,manual,3940.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,36730.00,,,3400.00,,,2900.00,,,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Queen,,,Winter,,,,,DVT-915-QUN-WIN,,0.0,,0,deny,manual,5340.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,49780.00,,,4610.00,,,3930.00,,,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Queen,,,Polar,,,,,DVT-915-QUN-POL,,0.0,,0,deny,manual,8085.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,75370.00,,,6980.00,,,5950.00,,,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,XL Twin,,,Summer,,,,,DVT-915-XLT-SUM,,0.0,,0,deny,manual,2285.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,21300.00,,,1980.00,,,1690.00,,,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,XL Twin,,,All Year,,,,,DVT-915-XLT-ALY,,0.0,,0,deny,manual,3090.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,28810.00,,,2670.00,,,2280.00,,,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,XL Twin,,,Winter,,,,,DVT-915-XLT-WIN,,0.0,,0,deny,manual,4195.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,39110.00,,,3620.00,,,3090.00,,,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,XL Twin,,,Polar,,,,,DVT-915-XLT-POL,,0.0,,0,deny,manual,6630.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,61800.00,,,5720.00,,,4880.00,,,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,California King,,,Summer,,,,,DVT-915-CAK-SUM,,0.0,,0,deny,manual,3180.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,29650.00,,,2750.00,,,2340.00,,,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,California King,,,All Year,,,,,DVT-915-CAK-ALY,,0.0,,0,deny,manual,4395.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,40970.00,,,3790.00,,,3240.00,,,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,California King,,,Winter,,,,,DVT-915-CAK-WIN,,0.0,,0,deny,manual,6020.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,56120.00,,,5200.00,,,4430.00,,,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,California King,,,Polar,,,,,DVT-915-CAK-POL,,0.0,,0,deny,manual,9420.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,87810.00,,,8130.00,,,6940.00,,,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,King,,,Summer,,,,,DVT-915-KNG-SUM,,0.0,,0,deny,manual,2455.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,22890.00,,,2120.00,,,1810.00,,,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,King,,,All Year,,,,,DVT-915-KNG-ALY,,0.0,,0,deny,manual,3505.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,32680.00,,,3030.00,,,2580.00,,,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,King,,,Winter,,,,,DVT-915-KNG-WIN,,0.0,,0,deny,manual,4905.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,45730.00,,,4230.00,,,3610.00,,,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,King,,,Polar,,,,,DVT-915-KNG-POL,,0.0,,0,deny,manual,7435.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,69310.00,,,6420.00,,,5470.00,,,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Imperial King,,,Summer,,,,,DVT-915-IMK-SUM,,0.0,,0,deny,manual,3650.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,34030.00,,,3150.00,,,2690.00,,,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Imperial King,,,All Year,,,,,DVT-915-IMK-ALY,,0.0,,0,deny,manual,5030.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,46890.00,,,4340.00,,,3710.00,,,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Imperial King,,,Winter,,,,,DVT-915-IMK-WIN,,0.0,,0,deny,manual,6875.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,64090.00,,,5930.00,,,5060.00,,,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Imperial King,,,Polar,,,,,DVT-915-IMK-POL,,0.0,,0,deny,manual,10875.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,101370.00,,,9380.00,,,8010.00,,,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,"Norwegian Eiderdown Duvet, Hand picked, limited supply","<p>Norwegian eiderdown, gathered from abandoned nests by hand, fill power rarely measured but insulates at well over 1000 (EU).</p>
<p>Eiderdown is the best of the best when it comes to down and annual supply is limited.</p>
<p>As the raw material can only be gathered once a year, once the eider ducks and ducklings have left their nests, production cannot be increased.</p>
<p>We rely on natural supply each year – nature decides.</p>
<p>This down expands when warmed up by your body. No other material in nature can match its insulating abilities. The cling of eiderdown is also unparalleled.</p>
<p>Although very warm, it breathes spectacularly well and is therefore great for light summer duvets. It’s the most durable down there is. A Norwegian treasure that can last 100 years and be passed down through generations if properly maintained.</p>
<p>Available in Summer, All-year, Winter and Polar and therefore suitable for all climates of and all possible personal preferences. Can also be tailor-made to suit individual tastes. Each duvet is made to order with a three week lead time.</p>",Norvegr,Home & Garden > Linens & Bedding > Bedding > Quilts & Comforters,Duvets,"Duvets, Premium Collection, Top Picks",true,Size,Single,,Weight,Summer,,,,,DVT-EID-SNG-SUM,,0.0,,0,deny,manual,4745.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_21_norwegian-eiderdown-duvet-comforter.jpg?v=1787911054,1,Norwegian eiderdown duvet on bed,false,Norwegian Eiderdown Duvet | Limited Edition | Norvegr,"Hand-picked Norwegian eiderdown duvet. The rarest, most insulating down in the world. Limited supply. All weights and sizes. Made to order.",,single; double; king; twin; queen; california-king; twin-xl,other,white,,lightweight-summer; medium-all-season; extra-warm; warm-winter,,,,,,kg,,,true,44230.00,,true,4100.00,,true,3500.00,,true,,,active
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Single,,,All Year,,,,,DVT-EID-SNG-ALY,,0.0,,0,deny,manual,6480.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_27_Down_143-Eiderdown.jpg?v=1787911055,2,Close-up of down fill in Norwegian eiderdown duvet,,,,,,,,,,,,,,,kg,,,,60410.00,,,5590.00,,,4770.00,,,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Single,,,Winter,,,,,DVT-EID-SNG-WIN,,0.0,,0,deny,manual,9955.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_32_Duvet_Close_Up_166-Eiderdown-2048x1366.jpg?v=1787911055,3,Close-up of down fill in Norwegian eiderdown duvet,,,,,,,,,,,,,,,kg,,,,92800.00,,,8590.00,,,7330.00,,,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,,,,,,,,,Single,,,Polar,,,,,DVT-EID-SNG-POL,,0.0,,0,deny,manual,15760.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_38_Duvet_Close_Up_176-Eiderdown.jpg?v=1787911055,4,Close-up of down fill in Norwegian eiderdown duvet,,,,,,,,,,,,,,,kg,,,,146910.00,,,13590.00,,,11600.00,,,,,
